"date","team1","team1Text","team2","team2Text","venue","IdCupSeason","CupName","team1Score","team2Score","statText","resText","team1PenScore","team2PenScore"
"19660401","IRQ","Iraq","LIB","Lebanon","Baghdad, Iraq","2000010101","Friendly",0,0,"","0-0",,
"19660401","KUW","Kuwait","BHR","Bahrain","Baghdad, Iraq","2000010101","Friendly",4,4,"","4-4",,
"19660402","SCO","Scotland","ENG","England","Glasgow, Scotland","2000010101","Friendly",3,4,"","3-4",,
"19660403","IRQ","Iraq","JOR","Jordan","Baghdad, Iraq","2000010101","Friendly",2,1,"","2-1",,
"19660403","LIB","Lebanon","BHR","Bahrain","Baghdad, Iraq","2000010101","Friendly",6,1,"","6-1",,
"19660404","SYR","Syria","LBY","Libya","Baghdad, Iraq","2000010101","Friendly",0,0,"","0-0",,
"19660405","IRQ","Iraq","KUW","Kuwait","Baghdad, Iraq","2000010101","Friendly",3,1,"","3-1",,
"19660405","LIB","Lebanon","JOR","Jordan","Baghdad, Iraq","2000010101","Friendly",2,1,"","2-1",,
"19660406","JOR","Jordan","BHR","Bahrain","Baghdad, Iraq","2000010101","Friendly",2,1,"","2-1",,
"19660406","LIB","Lebanon","KUW","Kuwait","Baghdad, Iraq","2000010101","Friendly",2,1,"","2-1",,
"19660407","IRQ","Iraq","BHR","Bahrain","Baghdad, Iraq","2000010101","Friendly",10,1,"","10-1",,
"19660407","JOR","Jordan","KUW","Kuwait","Baghdad, Iraq","2000010101","Friendly",2,2,"","2-2",,
"19660408","IRQ","Iraq","LBY","Libya","Baghdad, Iraq","2000010101","Friendly",3,1,"","3-1",,
"19660408","SYR","Syria","LIB","Lebanon","Baghdad, Iraq","2000010101","Friendly",1,0,"","1-0",,
"19660410","LBY","Libya","LIB","Lebanon","Baghdad, Iraq","2000010101","Friendly",6,1,"","6-1",,
"19660410","IRQ","Iraq","SYR","Syria","Baghdad, Iraq","2000010101","Friendly",2,1,"","2-1",,
"19660417","NED","Netherlands","BEL","Belgium","Rotterdam, Netherlands","2000010101","Friendly",3,1,"","3-1",,
"19660417","CHI","Chile","BRA","Brazil","Santiago De Chile, Chile","2000010101","Friendly",0,1,"","0-1",,
"19660420","FRA","France","BEL","Belgium","Paris, France","2000010101","Friendly",0,3,"","0-3",,
"19660420","CHI","Chile","BRA","Brazil","Santiago De Chile, Chile","2000010101","Friendly",2,1,"","2-1",,
"19660424","MEX","Mexico","PAR","Paraguay","Mexico City, Mexico","2000010101","Friendly",7,0,"","7-0",,
"19660427","GDR","German DR","SWE","Sweden","Leipzig, Germany","2000010101","Friendly",4,1,"","4-1",,
"19660503","POL","Poland","HUN","Hungary","Chorzow, Poland","2000010101","Friendly",1,1,"","1-1",,
"19660504","IRL","Republic of Ireland","FRG","Germany FR","Dublin, Ireland","2000010101","Friendly",0,4,"","0-4",,
"19660504","ENG","England","YUG","Yugoslavia","London, England","2000010101","Friendly",2,0,"","2-0",,
"19660507","NIR","Northern Ireland","FRG","Germany FR","Belfast, Northern Ireland","2000010101","Friendly",0,2,"","0-2",,
"19660508","YUG","Yugoslavia","HUN","Hungary","Zagreb, Croatia","2000010101","Friendly",2,0,"","2-0",,
"19660508","FIN","Finland","ISR","Israel","Helsinki, Finland","2000010101","Friendly",0,3,"","0-3",,
"19660511","SCO","Scotland","NED","Netherlands","Glasgow, Scotland","2000010101","Friendly",0,3,"","0-3",,
"19660511","MEX","Mexico","CHI","Chile","Mexico City, Mexico","2000010101","Friendly",1,0,"","1-0",,
"19660514","BRA","Brazil","WAL","Wales","Rio De Janeiro, Brazil","2000010101","Friendly",3,1,"","3-1",,
"19660515","PAR","Paraguay","URU","Uruguay","Asuncion, Paraguay","2000010101","Friendly",2,2,"","2-2",,
"19660515","BRA","Brazil","CHI","Chile","Rio De Janeiro, Brazil","2000010101","Friendly",1,1,"","1-1",,
"19660518","URU","Uruguay","PAR","Paraguay","Montevideo, Uruguay","2000010101","Friendly",3,1,"","3-1",,
"19660518","POL","Poland","SWE","Sweden","Wroclaw, Poland","2000010101","Friendly",1,1,"","1-1",,
"19660518","BRA","Brazil","WAL","Wales","Belo Horizonte, Brazil","2000010101","Friendly",1,0,"","1-0",,
"19660519","BRA","Brazil","CHI","Chile","Rio De Janeiro, Brazil","2000010101","Friendly",1,0,"","1-0",,
"19660522","CHI","Chile","WAL","Wales","Santiago De Chile, Chile","2000010101","Friendly",2,0,"","2-0",,
"19660522","AUT","Austria","IRL","Republic of Ireland","Vienna, Austria","2000010101","Friendly",1,0,"","1-0",,
"19660525","BEL","Belgium","IRL","Republic of Ireland","Liege, Belgium","2000010101","Friendly",2,3,"","2-3",,
"19660529","CHI","Chile","MEX","Mexico","Santiago De Chile, Chile","2000010101","Friendly",0,1,"","0-1",,
"19660530","DEN","Denmark","TUR","Turkey","Copenhagen, Denmark","2000010101","Friendly",0,0,"","0-0",,
"19660601","YUG","Yugoslavia","BUL","Bulgaria","Belgrade, Serbia","2000010101","Friendly",0,2,"","0-2",,
"19660601","FRG","Germany FR","ROU","Romania","Ludwigshafen, Germany","2000010101","Friendly",1,0,"","1-0",,
"19660604","BRA","Brazil","PER","Peru","Sao Paulo, Brazil","2000010101","Friendly",4,0,"","4-0",,
"19660604","FIN","Finland","SWE","Sweden","Helsinki, Finland","2000010101","Friendly",1,0,"","1-0",,
"19660605","HUN","Hungary","SUI","Switzerland","Budapest, Hungary","2000010101","Friendly",3,1,"","3-1",,
"19660605","BRA","Brazil","POL","Poland","Belo Horizonte, Brazil","2000010101","Friendly",4,1,"","4-1",,
"19660608","BRA","Brazil","POL","Poland","Rio De Janeiro, Brazil","2000010101","Friendly",2,1,"","2-1",,
"19660608","BRA","Brazil","PER","Peru","Sao Paulo, Brazil","2000010101","Friendly",3,1,"","3-1",,
"19660611","ARG","Argentina","POL","Poland","Buenos Aires, Argentina","2000010101","Friendly",1,1,"","1-1",,
"19660612","POR","Portugal","NOR","Norway","Lisbon, Portugal","2000010101","Friendly",4,0,"","4-0",,
"19660612","BRA","Brazil","TCH","Czechoslovakia","Rio De Janeiro, Brazil","2000010101","Friendly",2,1,"","2-1",,
"19660612","PUR","Puerto Rico","SLV","El Salvador","San Juan, Argentina","2000010101","Friendly",2,2,"","2-2",,
"19660612","CUB","Cuba","JAM","Jamaica","San Juan, Argentina","2000010101","Friendly",7,0,"","7-0",,
"19660614","PUR","Puerto Rico","JAM","Jamaica","San Juan, Argentina","2000010101","Friendly",0,4,"","0-4",,
"19660614","ANT","Netherlands Antilles","SLV","El Salvador","San Juan, Argentina","2000010101","Friendly",2,0,"","2-0",,
"19660614","ITA","Italy","BUL","Bulgaria","Bologna, Italy","2000010101","Friendly",6,1,"","6-1",,
"19660615","ISR","Israel","URU","Uruguay","Tel Aviv, Israel","2000010101","Friendly",1,2,"","1-2",,
"19660615","BRA","Brazil","TCH","Czechoslovakia","Rio De Janeiro, Brazil","2000010101","Friendly",2,2,"","2-2",,
"19660618","SCO","Scotland","POR","Portugal","Glasgow, Scotland","2000010101","Friendly",0,1,"","0-1",,
"19660618","ITA","Italy","AUT","Austria","Milan, Italy","2000010101","Friendly",1,0,"","1-0",,
"19660618","SUI","Switzerland","MEX","Mexico","Lausanne, Switzerland","2000010101","Friendly",1,1,"","1-1",,
"19660618","PUR","Puerto Rico","CUB","Cuba","San Juan, Argentina","2000010101","Friendly",1,1,"","1-1",,
"19660618","ANT","Netherlands Antilles","JAM","Jamaica","San Juan, Argentina","2000010101","Friendly",1,0,"","1-0",,
"19660619","ROU","Romania","URU","Uruguay","Bucharest, Romania","2000010101","Friendly",1,0,"","1-0",,
"19660620","PUR","Puerto Rico","ANT","Netherlands Antilles","San Juan, Argentina","2000010101","Friendly",0,4,"","0-4",,
"19660620","CUB","Cuba","SLV","El Salvador","San Juan, Argentina","2000010101","Friendly",0,0,"","0-0",,
"19660621","DEN","Denmark","POR","Portugal","Esbjerg, Denmark","2000010101","Friendly",1,3,"","1-3",,
"19660622","NIR","Northern Ireland","MEX","Mexico","Belfast, Northern Ireland","2000010101","Friendly",4,1,"","4-1",,
"19660622","ITA","Italy","ARG","Argentina","Turin, Italy","2000010101","Friendly",3,0,"","3-0",,
"19660622","ANT","Netherlands Antilles","CUB","Cuba","San Juan, Argentina","2000010101","Friendly",4,2,"","4-2",,
"19660622","JAM","Jamaica","SLV","El Salvador","San Juan, Argentina","2000010101","Friendly",0,1,"","0-1",,
"19660623","FRG","Germany FR","YUG","Yugoslavia","Hanover, Germany","2000010101","Friendly",2,0,"","2-0",,
"19660623","ESP","Spain","URU","Uruguay","La CoruñA, Spain","2000010101","Friendly",1,1,"","1-1",,
"19660625","SCO","Scotland","BRA","Brazil","Glasgow, Scotland","2000010101","Friendly",1,1,"","1-1",,
"19660626","POR","Portugal","URU","Uruguay","Lisbon, Portugal","2000010101","Friendly",3,0,"","3-0",,
"19660626","FIN","Finland","ENG","England","Helsinki, Finland","2000010101","Friendly",0,3,"","0-3",,
"19660626","DEN","Denmark","NOR","Norway","Copenhagen, Denmark","2000010101","Friendly",0,1,"","0-1",,
"19660627","SWE","Sweden","YUG","Yugoslavia","Malmö, Sweden","2000010101","Friendly",1,1,"","1-1",,
"19660629","NOR","Norway","ENG","England","Oslo, Norway","2000010101","Friendly",1,6,"","1-6",,
"19660629","ITA","Italy","MEX","Mexico","Florence, Italy","2000010101","Friendly",5,0,"","5-0",,
"19660630","SWE","Sweden","BRA","Brazil","Gothenburg, Sweden","2000010101","Friendly",2,3,"","2-3",,
"19660702","GDR","German DR","CHI","Chile","Leipzig, Germany","2000010101","Friendly",5,2,"","5-2",,
"19660703","POR","Portugal","ROU","Romania","Oporto, Portugal","2000010101","Friendly",1,0,"","1-0",,
"19660703","DEN","Denmark","ENG","England","Copenhagen, Denmark","2000010101","Friendly",0,2,"","0-2",,
"19660705","ZAM","Zambia","MAD","Madagascar","Unknown (Mwi)","2000010101","Friendly",3,0,"","3-0",,
"19660705","POL","Poland","ENG","England","Chorzow, Poland","2000010101","Friendly",0,1,"","0-1",,
"19660813","SIN","Singapore","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",2,2,"","2-2",,
"19660813","MAS","Malaysia","SVM","South Vietnam","Kuala Lumpur, Malaysia","2000010101","Friendly",5,2,"","5-2",,
"19660814","IND","India","HKG","Hong Kong","Kuala Lumpur, Malaysia","2000010101","Friendly",2,0,"","2-0",,
"19660814","NOR","Norway","FIN","Finland","Stavanger, Norway","2000010101","Friendly",1,1,"","1-1",,
"19660815","THA","Thailand","TPE","Chinese Taipei","Kuala Lumpur, Malaysia","2000010101","Friendly",1,2,"","1-2",,
"19660817","MAS","Malaysia","HKG","Hong Kong","Kuala Lumpur, Malaysia","2000010101","Friendly",1,0,"","1-0",,
"19660817","THA","Thailand","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",0,3,"","0-3",,
"19660818","TPE","Chinese Taipei","SIN","Singapore","Kuala Lumpur, Malaysia","2000010101","Friendly",1,4,"","1-4",,
"19660819","KOR","Korea Republic","HKG","Hong Kong","Kuala Lumpur, Malaysia","2000010101","Friendly",1,0,"","1-0",,
"19660819","MAS","Malaysia","THA","Thailand","Kuala Lumpur, Malaysia","2000010101","Friendly",0,0,"","0-0",,
"19660820","SVM","South Vietnam","SIN","Singapore","","2000010101","Friendly",2,1,"","2-1",,
"19660821","THA","Thailand","KOR","Korea Republic","Kuala Lumpur, Malaysia","2000010101","Friendly",1,2,"","1-2",,
"19660821","MAS","Malaysia","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",0,0,"","0-0",,
"19660822","SVM","South Vietnam","TPE","Chinese Taipei","Kuala Lumpur, Malaysia","2000010101","Friendly",3,0,"","3-0",,
"19660822","SIN","Singapore","IND","India","Kuala Lumpur, Malaysia","2000010101","Friendly",1,0,"","1-0",,
"19660823","THA","Thailand","HKG","Hong Kong","","2000010101","Friendly",2,2,"","2-2",,
"19660823","KOR","Korea Republic","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",0,2,"","0-2",,
"19660824","TPE","Chinese Taipei","IND","India","Kuala Lumpur, Malaysia","2000010101","Friendly",0,1,"","0-1",,
"19660825","HKG","Hong Kong","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",0,2,"","0-2",,
"19660826","SVM","South Vietnam","IND","India","Kuala Lumpur, Malaysia","2000010101","Friendly",0,1,"","0-1",,
"19660827","MAS","Malaysia","KOR","Korea Republic","Kuala Lumpur, Malaysia","2000010101","Friendly",1,2,"","1-2",,
"19660827","SVM","South Vietnam","MYA","Burma","Kuala Lumpur, Malaysia","2000010101","Friendly",1,0,"","1-0",,
"19660828","KOR","Korea Republic","IND","India","Kuala Lumpur, Malaysia","2000010101","Friendly",1,0,"","1-0",,
"19660904","GDR","German DR","EGY","UAR","Karl-Marx-Stadt","2000010101","Friendly",6,0,"","6-0",,
"19660911","GDR","German DR","POL","Poland","Erfurt, Germany","2000010101","Friendly",2,0,"","2-0",,
"19660918","AUT","Austria","NED","Netherlands","Vienna, Austria","2000010101","Friendly",2,1,"","2-1",,
"19660918","NOR","Norway","SWE","Sweden","Oslo, Norway","2000010101","Friendly",2,4,"","2-4",,
"19660918","FIN","Finland","DEN","Denmark","Helsinki, Finland","2000010101","Friendly",2,1,"","2-1",,
"19660918","YUG","Yugoslavia","URS","Soviet Union","Belgrade, Serbia","2000010101","Friendly",1,2,"","1-2",,
"19660921","GDR","German DR","ROU","Romania","Gera, Germany","2000010101","Friendly",2,0,"","2-0",,
"19660928","HUN","Hungary","FRA","France","Budapest, Hungary","2000010101","Friendly",4,2,"","4-2",,
"19661005","SWE","Sweden","AUT","Austria","Stockholm, Sweden","2000010101","Friendly",4,1,"","4-1",,
"19661012","TUR","Turkey","FRG","Germany FR","Ankara, Turkey","2000010101","Friendly",0,2,"","0-2",,
"19661012","ISR","Israel","YUG","Yugoslavia","Tel Aviv, Israel","2000010101","Friendly",1,3,"","1-3",,
"19661019","YUG","Yugoslavia","TCH","Czechoslovakia","Belgrade, Serbia","2000010101","Friendly",1,0,"","1-0",,
"19661022","BEL","Belgium","SUI","Switzerland","Bruges, Belgium","2000010101","Friendly",1,0,"","1-0",,
"19661026","DEN","Denmark","ISR","Israel","Copenhagen, Denmark","2000010101","Friendly",3,1,"","3-1",,
"19661030","HUN","Hungary","AUT","Austria","Budapest, Hungary","2000010101","Friendly",3,1,"","3-1",,
"19661101","SVM","South Vietnam","MAS","Malaysia","[South Vietnam], Vietnam","2000010101","Friendly",3,2,"","3-2",,
"19661102","ENG","England","TCH","Czechoslovakia","London, England","2000010101","Friendly",0,0,"","0-0",,
"19661103","THA","Thailand","MAS","Malaysia","[South Vietnam], Vietnam","2000010101","Friendly",1,1,"","1-1",,
"19661105","SVM","South Vietnam","THA","Thailand","[South Vietnam], Vietnam","2000010101","Friendly",4,1,"","4-1",,
"19661106","SWE","Sweden","DEN","Denmark","Stockholm, Sweden","2000010101","Friendly",2,1,"","2-1",,
"19661106","NED","Netherlands","TCH","Czechoslovakia","Amsterdam, Netherlands","2000010101","Friendly",1,2,"","1-2",,
"19661106","BUL","Bulgaria","YUG","Yugoslavia","Sofia, Bulgaria","2000010101","Friendly",6,1,"","6-1",,
"19661117","ROU","Romania","POL","Poland","Ploesti, United States Of America","2000010101","Friendly",4,3,"","4-3",,
"19661119","FRG","Germany FR","NOR","Norway","Cologne, Germany","2000010101","Friendly",3,0,"","3-0",,
"19661124","ALG","Algeria","MAR","Morocco","Algiers, Algeria","2000010101","Friendly",2,2,"","2-2",,
"19661125","CHN","China PR","VDR","North Vietnam","Khmer, Mexico","2000010101","Friendly",2,0,"","2-0",,
"19661125","CAM","Khmer","PRK","Korea DPR","Khmer, Mexico","2000010101","Friendly",0,2,"","0-2",,
"19661130","CAM","Khmer","VDR","North Vietnam","Khmer, Mexico","2000010101","Friendly",2,2,"","2-2",,
"19661202","PRK","Korea DPR","VDR","North Vietnam","Khmer, Mexico","2000010101","Friendly",3,1,"","3-1",,
"19661203","ISR","Israel","POL","Poland","Haifa, Israel","2000010101","Friendly",0,0,"","0-0",,
"19661204","CAM","Khmer","CHN","China PR","Khmer, Mexico","2000010101","Friendly",0,4,"","0-4",,
"19661206","PRK","Korea DPR","CHN","China PR","Khmer, Mexico","2000010101","Friendly",2,1,"","2-1",,
"19661207","ISR","Israel","ROU","Romania","Tel Aviv, Israel","2000010101","Friendly",1,2,"","1-2",,
"19661210","IDN","Indonesia","SIN","Singapore","Bangkok, Thailand","2000010101","Friendly",3,0,"","3-0",,
"19661210","THA","Thailand","KOR","Korea Republic","Bangkok, Thailand","2000010101","Friendly",3,0,"","3-0",,
"19661210","IRN","IR Iran","MAS","Malaysia","Bangkok, Thailand","2000010101","Friendly",2,0,"","2-0",,
"19661210","JPN","Japan","IND","India","Bangkok, Thailand","2000010101","Friendly",2,1,"","2-1",,
"19661211","IDN","Indonesia","SVM","South Vietnam","Bangkok, Thailand","2000010101","Friendly",0,0,"","0-0",,
"19661211","JPN","Japan","IRN","IR Iran","Bangkok, Thailand","2000010101","Friendly",3,1,"","3-1",,
"19661212","IND","India","MAS","Malaysia","Bangkok, Thailand","2000010101","Friendly",2,1,"","2-1",,
"19661212","SVM","South Vietnam","TPE","Chinese Taipei","Bangkok, Thailand","2000010101","Friendly",2,1,"","2-1",,
"19661212","MYA","Burma","KOR","Korea Republic","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19661213","IRN","IR Iran","IND","India","Bangkok, Thailand","2000010101","Friendly",4,1,"","4-1",,
"19661213","SIN","Singapore","TPE","Chinese Taipei","Bangkok, Thailand","2000010101","Friendly",3,3,"","3-3",,
"19661214","JPN","Japan","MAS","Malaysia","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19661214","THA","Thailand","MYA","Burma","Bangkok, Thailand","2000010101","Friendly",1,1,"","1-1",,
"19661214","IDN","Indonesia","TPE","Chinese Taipei","Bangkok, Thailand","2000010101","Friendly",3,1,"","3-1",,
"19661214","SIN","Singapore","SVM","South Vietnam","Bangkok, Thailand","2000010101","Friendly",5,0,"","5-0",,
"19661215","THA","Thailand","SIN","Singapore","Bangkok, Thailand","2000010101","Friendly",0,2,"","0-2",,
"19661215","MYA","Burma","IDN","Indonesia","Bangkok, Thailand","2000010101","Friendly",2,2,"","2-2",,
"19661216","IRN","IR Iran","IDN","Indonesia","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19661216","SIN","Singapore","JPN","Japan","Bangkok, Thailand","2000010101","Friendly",1,5,"","1-5",,
"19661217","MYA","Burma","IRN","IR Iran","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19661217","THA","Thailand","JPN","Japan","Bangkok, Thailand","2000010101","Friendly",1,5,"","1-5",,
"19661218","MYA","Burma","SIN","Singapore","Bangkok, Thailand","2000010101","Friendly",2,0,"","2-0",,
"19661218","IRN","IR Iran","JPN","Japan","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19661219","JPN","Japan","SIN","Singapore","Bangkok, Thailand","2000010101","Friendly",2,0,"","2-0",,
"19661220","MYA","Burma","IRN","IR Iran","Bangkok, Thailand","2000010101","Friendly",1,0,"","1-0",,
"19670104","URU","Uruguay","ROU","Romania","Montevideo, Uruguay","2000010101","Friendly",1,1,"","1-1",,
"19670105","MEX","Mexico","SUI","Switzerland","Mexico City, Mexico","2000010101","Friendly",3,0,"","3-0",,
"19670122","TUN","Tunisia","TUR","Turkey","Tunis, Tunisia","2000010101","Friendly",0,0,"","0-0",,
